transaction_id,customer_id,transaction_date,amount,merchant_category,transaction_type,location,device_info,fraud_flag,investigation_status
TXN_00044388,CUST_002003,2024-03-22 04:27:00,27.99,Fuel,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044389,CUST_018072,2024-07-11 07:00:10,84.32,Groceries,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044390,CUST_020973,2022-08-07 16:53:17,83.87,Groceries,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00044391,CUST_015715,2024-12-29 01:23:41,17.74,Groceries,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044392,CUST_001424,2023-12-22 14:19:10,29.83,Online Shopping,Purchase,Liverpool,ATM,0,Not Investigated
TXN_00044393,CUST_013991,2022-10-03 21:05:50,6.75,Online Shopping,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044394,CUST_018426,2022-05-28 11:34:44,63.63,Online Shopping,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044395,CUST_014549,2024-09-21 01:35:25,9.63,Restaurants,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044396,CUST_009823,2022-04-03 22:53:10,18.87,Restaurants,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00044397,CUST_006360,2024-02-08 17:31:43,21.31,Fuel,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00044398,CUST_000278,2022-07-16 15:39:49,1.08,Groceries,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044399,CUST_012505,2022-11-19 09:48:16,57.23,Online Shopping,Purchase,Manchester,Chip,0,Not Investigated
TXN_00044400,CUST_015105,2022-05-27 21:19:14,19.62,Restaurants,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00044401,CUST_023221,2024-08-15 15:45:44,22.76,Healthcare,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044402,CUST_003088,2024-08-09 19:37:50,14.55,Utilities,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00044403,CUST_000354,2023-05-21 20:05:47,14.65,Utilities,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00044404,CUST_007913,2024-08-21 22:02:43,333.92,Groceries,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00044405,CUST_009852,2023-03-30 05:16:20,43.3,Transfer,Transfer,Glasgow,Contactless,0,Not Investigated
TXN_00044406,CUST_014184,2024-06-29 02:15:11,28.52,Entertainment,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00044407,CUST_021195,2023-11-01 14:19:16,1.0,Restaurants,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00044408,CUST_014549,2024-06-21 15:07:13,3.97,Entertainment,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044409,CUST_005558,2024-09-07 01:12:25,90.48,Fuel,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044410,CUST_006088,2022-01-02 10:08:29,24.14,Fuel,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00044411,CUST_007003,2024-08-01 14:06:05,52.31,Entertainment,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00044412,CUST_016713,2024-09-02 16:08:32,4.7,Groceries,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00044413,CUST_019338,2023-01-04 05:09:21,41.55,Fuel,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00044414,CUST_014783,2022-03-30 07:10:44,107.74,Utilities,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00044415,CUST_000749,2022-01-20 09:46:20,140.8,Groceries,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00044416,CUST_003980,2024-10-22 19:07:22,68.57,Transfer,Transfer,Liverpool,Desktop,0,Not Investigated
TXN_00044417,CUST_016349,2022-10-17 02:30:46,97.07,Groceries,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044418,CUST_020682,2022-10-05 17:53:58,172.52,Groceries,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00044419,CUST_019996,2024-12-11 23:19:10,2.35,Entertainment,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044420,CUST_019919,2024-08-06 02:36:41,50.51,Online Shopping,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044421,CUST_005223,2022-03-15 03:43:23,27.42,Transfer,Transfer,Glasgow,Chip,0,Not Investigated
TXN_00044422,CUST_015682,2024-09-02 22:10:46,2.15,Online Shopping,Purchase,Liverpool,ATM,0,Not Investigated
TXN_00044423,CUST_003319,2024-06-23 20:27:39,5.67,Groceries,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00044424,CUST_010065,2024-05-26 05:43:01,1.24,Restaurants,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044425,CUST_010851,2024-01-29 01:27:52,47.09,ATM,ATM Withdrawal,Manchester,Desktop,0,Not Investigated
TXN_00044426,CUST_019334,2024-07-14 00:56:14,4.51,Restaurants,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00044427,CUST_000772,2023-02-15 01:08:52,86.73,Restaurants,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00044428,CUST_004961,2024-06-14 09:01:59,157.83,Fuel,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00044429,CUST_005638,2024-08-11 16:52:12,148.38,Fuel,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00044430,CUST_005372,2022-03-03 09:40:10,94.98,Fuel,Purchase,London,Contactless,0,Not Investigated
TXN_00044431,CUST_008122,2022-03-02 06:32:37,146.51,Groceries,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00044432,CUST_002745,2022-02-02 18:26:32,13.33,Restaurants,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00044433,CUST_014254,2024-02-07 15:57:45,26.87,Restaurants,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00044434,CUST_016700,2023-03-07 01:04:37,64.24,Online Shopping,Purchase,Birmingham,ATM,0,Not Investigated
TXN_00044435,CUST_013051,2024-07-27 18:26:40,24.05,Entertainment,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00044436,CUST_017505,2022-11-09 16:33:24,57.72,Groceries,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00044437,CUST_003601,2022-01-14 04:32:08,57.65,Entertainment,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00044438,CUST_003459,2024-06-03 05:34:06,4.42,Groceries,Purchase,Liverpool,ATM,0,Not Investigated
TXN_00044439,CUST_016434,2023-01-05 21:26:58,1.0,Online Shopping,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044440,CUST_001109,2023-04-25 16:19:13,13.89,Groceries,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00044441,CUST_008611,2023-04-03 11:14:34,22.55,Online Shopping,Purchase,London,Contactless,0,Not Investigated
TXN_00044442,CUST_006612,2023-01-15 23:49:48,192.91,Restaurants,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00044443,CUST_017227,2023-01-15 04:50:42,77.67,Restaurants,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00044444,CUST_018291,2023-11-07 01:17:42,3.51,Groceries,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044445,CUST_020183,2022-10-29 10:04:45,31.03,Restaurants,Purchase,London,Chip,0,Not Investigated
TXN_00044446,CUST_011331,2022-09-12 11:50:11,150.32,Online Shopping,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00044447,CUST_014491,2023-01-08 14:18:47,170.54,Fuel,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044448,CUST_000170,2023-03-31 05:32:54,621.4,Fuel,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044449,CUST_013908,2024-11-04 09:54:04,188.27,Fuel,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044450,CUST_007522,2023-05-23 12:35:02,9.0,Restaurants,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044451,CUST_014439,2024-03-08 13:27:43,300.65,Utilities,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00044452,CUST_008013,2022-06-12 15:21:05,94.92,Travel,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00044453,CUST_005607,2022-07-05 22:37:56,85.35,Restaurants,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00044454,CUST_011972,2024-01-08 09:08:50,6.9,Utilities,Purchase,Bristol,ATM,0,Not Investigated
TXN_00044455,CUST_023450,2022-02-19 12:26:46,184.1,Groceries,Purchase,London,Mobile,0,Not Investigated
TXN_00044456,CUST_005873,2024-05-08 10:41:03,202.58,Groceries,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044457,CUST_013333,2022-05-18 13:04:43,39.96,Groceries,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00044458,CUST_001517,2022-11-26 19:51:11,58.96,Travel,Purchase,London,Contactless,0,Not Investigated
TXN_00044459,CUST_014661,2022-08-31 15:51:51,12.1,Online Shopping,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00044460,CUST_007259,2024-03-15 00:13:46,57.93,Fuel,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00044461,CUST_013417,2022-06-15 16:40:55,7.94,Groceries,Purchase,London,ATM,0,Not Investigated
TXN_00044462,CUST_023305,2023-06-06 03:36:13,15.73,Transfer,Transfer,Cardiff,Contactless,0,Not Investigated
TXN_00044463,CUST_020878,2023-11-28 00:12:40,177.9,Travel,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00044464,CUST_016837,2022-06-20 23:26:35,3.55,Fuel,Purchase,London,Contactless,0,Not Investigated
TXN_00044465,CUST_024544,2024-04-19 19:52:20,122.86,Utilities,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00044466,CUST_019396,2023-08-11 05:23:27,57.96,Transfer,Transfer,Glasgow,Contactless,0,Not Investigated
TXN_00044467,CUST_011734,2022-06-23 12:56:12,3.39,Groceries,Purchase,Manchester,Chip,0,Not Investigated
TXN_00044468,CUST_007700,2022-03-28 23:06:33,340.53,ATM,ATM Withdrawal,Birmingham,Contactless,0,Not Investigated
TXN_00044469,CUST_015540,2024-06-26 17:24:27,550.68,ATM,ATM Withdrawal,Birmingham,Chip,1,False Positive
TXN_00044470,CUST_008457,2023-09-20 09:08:16,29.8,Entertainment,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044471,CUST_013864,2022-10-30 05:45:27,153.54,Groceries,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00044472,CUST_010609,2023-03-22 04:10:09,1760.94,Groceries,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00044473,CUST_008935,2022-09-28 00:16:42,25.62,ATM,ATM Withdrawal,Leeds,ATM,0,Not Investigated
TXN_00044474,CUST_023779,2024-11-03 12:43:22,6.43,Online Shopping,Purchase,London,Contactless,0,Not Investigated
TXN_00044475,CUST_010898,2024-03-30 12:53:05,114.81,Groceries,Purchase,Manchester,Chip,0,Not Investigated
TXN_00044476,CUST_011390,2023-07-24 11:20:43,1.87,Groceries,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00044477,CUST_000998,2022-05-23 09:17:12,40.64,Online Shopping,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044478,CUST_019910,2023-10-17 18:24:47,26.24,Groceries,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00044479,CUST_010280,2024-08-29 02:17:06,2.07,Restaurants,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044480,CUST_018379,2022-05-15 09:23:04,39.81,ATM,ATM Withdrawal,London,ATM,0,Not Investigated
TXN_00044481,CUST_022365,2022-10-19 03:35:02,898.01,Utilities,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00044482,CUST_003622,2023-08-24 13:44:50,4.57,Restaurants,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00044483,CUST_016815,2024-07-21 19:16:17,3.79,Groceries,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00044484,CUST_005437,2024-06-22 02:25:03,45.53,Restaurants,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044485,CUST_017542,2024-05-17 19:09:40,41.05,Groceries,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00044486,CUST_001822,2024-10-07 08:24:44,50.41,Restaurants,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00044487,CUST_018063,2024-06-23 17:47:27,38.28,Entertainment,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00044488,CUST_021301,2024-01-10 04:00:39,260.75,Online Shopping,Purchase,Newcastle,Mobile,0,Not Investigated
TXN_00044489,CUST_015146,2023-01-07 18:53:49,53.94,Utilities,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00044490,CUST_016555,2022-10-10 09:30:51,7.29,Restaurants,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00044491,CUST_021717,2023-12-28 13:37:53,441.14,Online Shopping,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00044492,CUST_001985,2023-12-11 13:14:03,1.01,Transfer,Transfer,Leeds,Mobile,0,Not Investigated
TXN_00044493,CUST_005948,2023-10-29 18:50:29,186.33,Groceries,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00044494,CUST_012464,2024-06-08 07:47:38,40.2,Groceries,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044495,CUST_009569,2023-09-18 01:26:42,45.42,Fuel,Purchase,Manchester,ATM,0,Not Investigated
TXN_00044496,CUST_021219,2024-12-16 03:29:01,43.44,Entertainment,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00044497,CUST_012897,2022-12-07 21:13:34,98.19,Travel,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00044498,CUST_010720,2022-10-31 15:47:38,203.35,Fuel,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044499,CUST_004580,2023-11-22 05:03:31,118.08,Restaurants,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00044500,CUST_024265,2024-08-20 05:22:01,3.02,Groceries,Purchase,London,Contactless,0,Not Investigated
TXN_00044501,CUST_018450,2023-06-14 12:33:12,9.22,Restaurants,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044502,CUST_023373,2022-10-27 08:53:04,331.63,Healthcare,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044503,CUST_008287,2023-03-24 04:46:24,4.26,Restaurants,Purchase,Manchester,Desktop,0,Not Investigated
TXN_00044504,CUST_015470,2022-03-04 13:33:24,108.49,Online Shopping,Purchase,Sheffield,Contactless,0,Not Investigated
TXN_00044505,CUST_012090,2023-08-14 22:20:28,123.52,Online Shopping,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00044506,CUST_014741,2023-08-27 07:32:11,2.77,Restaurants,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00044507,CUST_019234,2024-05-05 13:12:26,31.91,Fuel,Purchase,London,Chip,0,Not Investigated
TXN_00044508,CUST_013322,2022-07-08 05:25:11,4.43,Groceries,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044509,CUST_020386,2023-08-19 22:34:50,72.68,Groceries,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00044510,CUST_018666,2023-01-31 12:05:22,18.19,ATM,ATM Withdrawal,Liverpool,Chip,0,Not Investigated
TXN_00044511,CUST_018721,2024-05-23 18:58:54,78.74,Online Shopping,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00044512,CUST_015620,2023-03-15 19:20:16,3.31,Groceries,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00044513,CUST_011598,2024-03-30 00:59:42,6.38,Restaurants,Purchase,Newcastle,Chip,0,Not Investigated
TXN_00044514,CUST_011457,2022-07-03 10:36:14,40.41,ATM,ATM Withdrawal,Glasgow,Chip,0,Not Investigated
TXN_00044515,CUST_004285,2024-02-11 17:01:17,12.42,Restaurants,Purchase,London,Desktop,0,Not Investigated
TXN_00044516,CUST_021772,2023-01-05 08:46:54,66.02,Transfer,Transfer,Cardiff,Contactless,0,Not Investigated
TXN_00044517,CUST_002358,2022-04-10 16:59:45,492.36,Groceries,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00044518,CUST_011687,2023-07-26 00:57:39,32.09,Fuel,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044519,CUST_021737,2024-04-22 00:05:15,60.68,Restaurants,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00044520,CUST_016547,2023-05-10 02:02:20,46.79,Restaurants,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00044521,CUST_003139,2022-07-19 02:02:11,124.74,Groceries,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00044522,CUST_022632,2023-06-05 00:19:16,23.83,Groceries,Purchase,Bristol,Chip,0,Not Investigated
TXN_00044523,CUST_024330,2022-09-12 23:09:54,7.64,Travel,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044524,CUST_003098,2022-02-24 13:37:44,37.53,Online Shopping,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00044525,CUST_023280,2024-05-14 07:58:07,387.41,Entertainment,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044526,CUST_003008,2024-01-16 17:45:29,17.37,Restaurants,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00044527,CUST_010671,2024-11-26 08:50:30,24.96,Utilities,Purchase,Bristol,Desktop,0,Not Investigated
TXN_00044528,CUST_009654,2023-07-19 09:39:51,8.4,Restaurants,Purchase,Newcastle,Contactless,0,Not Investigated
TXN_00044529,CUST_012732,2024-12-08 12:42:31,29.18,Online Shopping,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00044530,CUST_024869,2024-08-01 09:48:36,19.27,Utilities,Purchase,London,ATM,0,Not Investigated
TXN_00044531,CUST_008327,2022-10-21 23:01:20,90.62,Healthcare,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00044532,CUST_020335,2024-11-06 07:03:22,20.8,Fuel,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044533,CUST_004520,2024-06-26 02:35:40,37.74,Restaurants,Purchase,Bristol,Chip,0,Not Investigated
TXN_00044534,CUST_003639,2022-05-27 03:07:19,7.5,Groceries,Purchase,Cardiff,Mobile,0,Not Investigated
TXN_00044535,CUST_015561,2022-03-19 05:07:44,418.09,Travel,Purchase,London,Contactless,0,Not Investigated
TXN_00044536,CUST_015521,2022-08-14 06:41:38,5.12,Entertainment,Purchase,Birmingham,Contactless,0,Not Investigated
TXN_00044537,CUST_010843,2024-12-12 07:11:44,292.1,Restaurants,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00044538,CUST_002575,2024-09-05 01:54:27,12.32,Online Shopping,Purchase,Sheffield,Mobile,0,Not Investigated
TXN_00044539,CUST_015970,2024-08-06 23:38:06,26.65,Restaurants,Purchase,London,Chip,0,Not Investigated
TXN_00044540,CUST_007716,2022-04-10 11:17:13,149.11,Entertainment,Purchase,Newcastle,ATM,0,Not Investigated
TXN_00044541,CUST_004899,2022-07-31 03:21:14,31.49,Entertainment,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044542,CUST_023680,2022-06-03 20:07:52,50.3,Entertainment,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00044543,CUST_013356,2022-10-28 11:50:37,101.73,Restaurants,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00044544,CUST_015921,2024-09-27 08:58:42,54.49,Restaurants,Purchase,Glasgow,ATM,0,Not Investigated
TXN_00044545,CUST_002121,2024-01-05 20:28:31,29.81,Utilities,Purchase,Cardiff,Chip,0,Not Investigated
TXN_00044546,CUST_013202,2024-08-27 05:48:47,86.67,Online Shopping,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044547,CUST_010212,2023-07-23 08:03:08,98.48,Restaurants,Purchase,Manchester,Chip,0,Not Investigated
TXN_00044548,CUST_014312,2022-01-29 23:12:07,315.39,Utilities,Purchase,Manchester,ATM,0,Not Investigated
TXN_00044549,CUST_010778,2024-09-04 18:36:53,7.84,Restaurants,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00044550,CUST_010744,2023-04-03 07:30:52,34.77,Restaurants,Purchase,London,Contactless,0,Not Investigated
TXN_00044551,CUST_019806,2024-02-15 18:34:27,85.62,Groceries,Purchase,London,Mobile,0,Not Investigated
TXN_00044552,CUST_020999,2024-02-08 15:58:07,57.54,Fuel,Purchase,Manchester,Mobile,0,Not Investigated
TXN_00044553,CUST_007800,2022-09-08 19:36:03,196.64,Groceries,Purchase,Bristol,ATM,0,Not Investigated
TXN_00044554,CUST_002737,2024-08-25 00:08:11,30.32,Groceries,Purchase,Bristol,ATM,0,Not Investigated
TXN_00044555,CUST_023859,2024-12-11 20:57:04,107.58,Healthcare,Purchase,Liverpool,Contactless,0,Not Investigated
TXN_00044556,CUST_000755,2022-04-20 05:08:32,61.84,Groceries,Purchase,London,Mobile,0,Not Investigated
TXN_00044557,CUST_022608,2022-01-27 11:44:29,1217.97,Restaurants,Purchase,Birmingham,Mobile,0,Not Investigated
TXN_00044558,CUST_017700,2024-06-21 05:37:03,65.86,Online Shopping,Purchase,London,ATM,0,Not Investigated
TXN_00044559,CUST_010975,2023-07-31 11:36:28,71.28,Healthcare,Purchase,Cardiff,ATM,0,Not Investigated
TXN_00044560,CUST_018174,2024-07-28 09:33:48,222.89,Groceries,Purchase,London,Contactless,0,Not Investigated
TXN_00044561,CUST_021736,2023-10-19 15:09:27,6.17,ATM,ATM Withdrawal,Sheffield,ATM,0,Not Investigated
TXN_00044562,CUST_004908,2023-07-08 07:51:30,38.94,Healthcare,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044563,CUST_011427,2023-10-20 05:59:58,63.42,Restaurants,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044564,CUST_018823,2024-01-15 13:12:37,4.62,Groceries,Purchase,London,ATM,0,Not Investigated
TXN_00044565,CUST_009468,2022-02-26 18:11:58,52.96,Restaurants,Purchase,Bristol,Chip,0,Not Investigated
TXN_00044566,CUST_003727,2022-09-07 21:40:34,14.64,Fuel,Purchase,London,ATM,0,Not Investigated
TXN_00044567,CUST_003375,2022-11-09 13:42:46,2.1,Online Shopping,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00044568,CUST_017934,2024-11-28 09:37:09,8.51,Online Shopping,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00044569,CUST_024301,2024-08-04 10:52:02,39.59,Restaurants,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044570,CUST_010167,2023-07-08 01:56:01,2.12,Restaurants,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00044571,CUST_005106,2023-11-15 05:44:02,27.86,Restaurants,Purchase,Leeds,Desktop,0,Not Investigated
TXN_00044572,CUST_003349,2023-06-23 05:01:45,87.75,Transfer,Transfer,Cardiff,Chip,0,Not Investigated
TXN_00044573,CUST_021572,2023-04-21 09:27:10,83.46,Online Shopping,Purchase,Bristol,Contactless,0,Not Investigated
TXN_00044574,CUST_023405,2023-09-09 16:47:29,28.77,Groceries,Purchase,Sheffield,Chip,0,Not Investigated
TXN_00044575,CUST_002697,2022-07-30 16:12:23,386.35,Groceries,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00044576,CUST_016734,2022-06-18 18:10:50,25.47,Fuel,Purchase,Bristol,Mobile,0,Not Investigated
TXN_00044577,CUST_017756,2023-09-17 09:28:14,228.5,ATM,ATM Withdrawal,Birmingham,ATM,0,Not Investigated
TXN_00044578,CUST_002837,2022-10-11 16:35:22,21.55,Groceries,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044579,CUST_010492,2023-03-24 10:50:04,331.89,Healthcare,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00044580,CUST_001971,2023-02-21 06:33:33,36.25,Online Shopping,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00044581,CUST_005769,2024-04-09 11:03:27,1.0,Healthcare,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00044582,CUST_014594,2022-12-31 05:05:07,111.7,Groceries,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00044583,CUST_021462,2023-05-21 21:28:47,40.31,Restaurants,Purchase,Glasgow,Contactless,0,Not Investigated
TXN_00044584,CUST_007718,2024-06-29 10:39:51,11.83,Groceries,Purchase,Manchester,ATM,0,Not Investigated
TXN_00044585,CUST_019063,2022-02-07 09:44:46,12.38,Groceries,Purchase,Leeds,ATM,0,Not Investigated
TXN_00044586,CUST_023386,2023-04-08 16:03:26,95.85,Restaurants,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044587,CUST_003583,2024-12-03 12:56:51,148.01,Fuel,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00044588,CUST_019327,2022-03-14 05:02:42,11.31,Fuel,Purchase,Sheffield,ATM,0,Not Investigated
TXN_00044589,CUST_024117,2023-03-05 13:45:04,51.03,Fuel,Purchase,Leeds,Contactless,0,Not Investigated
TXN_00044590,CUST_008772,2023-04-29 09:28:29,61.46,Fuel,Purchase,Glasgow,Chip,0,Not Investigated
TXN_00044591,CUST_017075,2023-04-23 08:27:08,25.54,Entertainment,Purchase,Newcastle,Desktop,0,Not Investigated
TXN_00044592,CUST_006823,2024-04-11 20:23:30,43.4,Entertainment,Purchase,London,ATM,0,Not Investigated
TXN_00044593,CUST_018198,2024-08-28 22:37:43,298.83,Entertainment,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00044594,CUST_005916,2022-03-23 10:33:11,122.71,Fuel,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00044595,CUST_008218,2022-08-09 17:46:27,1.0,Online Shopping,Purchase,Glasgow,Mobile,0,Not Investigated
TXN_00044596,CUST_023927,2022-11-24 11:23:14,11.75,Fuel,Purchase,Liverpool,Chip,0,Not Investigated
TXN_00044597,CUST_003192,2022-12-08 15:41:23,9.83,Groceries,Purchase,Glasgow,Desktop,0,Not Investigated
TXN_00044598,CUST_013160,2024-07-23 03:23:00,43.53,Online Shopping,Purchase,Cardiff,Desktop,0,Not Investigated
TXN_00044599,CUST_023669,2023-08-13 10:47:47,7.3,Groceries,Purchase,Leeds,Chip,0,Not Investigated
TXN_00044600,CUST_014482,2024-07-24 03:01:06,25.43,Restaurants,Purchase,London,Chip,0,Not Investigated
TXN_00044601,CUST_020941,2024-12-24 12:55:11,17.26,Groceries,Purchase,Cardiff,Contactless,0,Not Investigated
TXN_00044602,CUST_008148,2023-03-02 00:57:53,302.55,Groceries,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044603,CUST_001437,2022-05-23 14:51:45,20.59,Restaurants,Purchase,Bristol,Chip,0,Not Investigated
TXN_00044604,CUST_012539,2022-11-06 10:16:58,32.48,Groceries,Purchase,Birmingham,Desktop,0,Not Investigated
TXN_00044605,CUST_011266,2022-03-22 01:18:15,69.52,Entertainment,Purchase,Leeds,Mobile,0,Not Investigated
TXN_00044606,CUST_004218,2022-01-13 07:07:51,1.0,Groceries,Purchase,Liverpool,Mobile,0,Not Investigated
TXN_00044607,CUST_001930,2023-06-07 20:36:27,152.23,Fuel,Purchase,Manchester,Contactless,0,Not Investigated
TXN_00044608,CUST_017007,2024-09-29 15:35:56,179.45,Fuel,Purchase,Sheffield,Desktop,0,Not Investigated
TXN_00044609,CUST_023435,2024-10-11 19:34:26,56.59,Fuel,Purchase,Bristol,Chip,0,Not Investigated
TXN_00044610,CUST_020846,2023-11-14 03:55:33,7.04,Utilities,Purchase,Birmingham,Chip,0,Not Investigated
TXN_00044611,CUST_010102,2024-02-29 01:04:49,7.56,Online Shopping,Purchase,Liverpool,Desktop,0,Not Investigated
TXN_00044612,CUST_008723,2024-02-11 11:52:32,26.32,Online Shopping,Purchase,London,Chip,0,Not Investigated
TXN_00044613,CUST_010527,2023-12-30 08:18:09,130.43,Restaurants,Purchase,Manchester,Desktop,0,Not Investigated
